AcresBurned,ArchiveYear,Counties,Fatalities,Injuries,Latitude,Longitude,Location,Name,Started,Extinguished,StructuresDamaged,StructuresDestroyed,MajorIncident,Duration_Days
38.0,2013,Lake,,,39.1591,-122.5906,"Off Bartlett Springs Road near Indian Valley Reservoir, 10 miles northeast of Clearlake Oaks",Indian Fire,2013-08-07 12:35:00+00:00,2013-08-07 18:30:00+00:00,,,False,0.0
38.0,2013,Alameda,,,37.74241,-121.86216,off Fallon Rd & Camino Tassajara near Dublin ,Fallon Fire,2013-07-06 13:09:00+00:00,2013-07-06 14:30:00+00:00,,,False,0.0
35.0,2013,Fresno,,,36.763367,-119.558244,"off McKinley Ave & Academy Ave, north of Sanger ",Michelle Fire,2013-06-13 15:54:00+00:00,2013-06-13 21:30:00+00:00,,,False,0.0
35.0,2013,San Luis Obispo,,,35.49864,-120.91375,Cayucos Creek Rd & Thunder Canyon Rd north of Cayucos,Cottontail Fire,2013-05-20 15:45:00+00:00,2013-05-20 19:10:00+00:00,,,False,0.0
34.0,2013,Shasta,,,0.0,0.0,"Honey Bee Road, West of Redding",Honey Fire,2013-08-04 18:00:00+00:00,2013-08-05 08:17:00+00:00,,,False,0.0
33.0,2013,Shasta,,,40.483662,-122.140914,"Off Dersch Rd and Hyrax, Millville",Dersch Fire,2013-11-07 16:10:00+00:00,2013-11-07 19:45:00+00:00,,,False,0.0
31.0,2013,Calaveras,,,37.965364,-120.696362,"near the 4500 block of Chuckwagon Drive, Copperopolis",Chuckwagon Fire,2013-07-22 12:34:00+00:00,2013-07-23 15:10:00+00:00,,,False,1.0
30.0,2013,Lake,,,38.9777,-122.683,near the community of Clearlake,Lakeshore Fire,2013-09-15 19:45:00+00:00,2013-09-15 17:14:00+00:00,,,True,-1.0
30.0,2013,Lake,,,38.99233,-122.703193,Lakeshore Drive and Patterson Drive in Clearlake Oaks,Lake Fire,2013-06-05 16:05:00+00:00,2013-06-06 07:00:00+00:00,,,False,0.0
30.0,2013,San Bernardino,,,34.288877,-116.941311,"west of Delamar Mountain, north of the community of Fawnskin, northside of Big Bear Lake",Fawnskin Fire,2013-04-20 17:30:00+00:00,2013-04-22 09:00:00+00:00,,,False,1.0
28.0,2013,Sonoma,,,38.4229,-122.0437,"throughout Sonoma, Solano, Lake & Colusa Counties",Sonoma-Lake-Napa Unit Lightning Fires,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,,,True,4.0
28.0,2013,Solano,,,38.4229,-122.0437,"throughout Sonoma, Solano, Lake & Colusa Counties",Sonoma-Lake-Napa Unit Lightning Fires,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,,,True,4.0
28.0,2013,Lake,,,38.4229,-122.0437,"throughout Sonoma, Solano, Lake & Colusa Counties",Sonoma-Lake-Napa Unit Lightning Fires,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,,,True,4.0
28.0,2013,Colusa,,,38.4229,-122.0437,"throughout Sonoma, Solano, Lake & Colusa Counties",Sonoma-Lake-Napa Unit Lightning Fires,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,,,True,4.0
27.0,2013,Shasta,,,40.473356,-122.48259,"Cloverdale Rd. and Dale Rd., Happy Valley, 9 miles SW of Redding",Cloverdale Fire,2013-08-14 15:37:00+00:00,2013-08-14 20:35:00+00:00,,,False,0.0
25.0,2013,San Diego,,,32.612773,-116.707335,Barrett Lake Road and Highway 94,Flume Fire,2013-07-28 09:43:00+00:00,2013-07-28 17:50:00+00:00,,,False,0.0
25.0,2013,Lake,,,38.98058,-122.81796,"Off Konocti Rd & Oak Hills Ln, east of Kelseyville",Mount Fire,2013-06-20 14:29:00+00:00,2013-06-20 13:15:00+00:00,,,False,-1.0
25.0,2013,Riverside,,,33.96201,-116.907213,Off Sunset Ave & Mesa St in Banning,Cherry Fire,2013-05-20 13:47:00+00:00,2013-05-20 18:50:00+00:00,,,False,0.0
23.0,2013,Lake,,,38.9289,-122.5818,"Off Dam Rd, southeast of Clear Lake",Dam Fire,2013-11-23 14:17:00+00:00,2013-11-24 18:45:00+00:00,,,False,1.0
15.0,2013,Mendocino,,,0.0,0.0,off Refuse Road near Covelo,Refuse Fire,2013-12-30 11:00:00+00:00,2013-12-30 20:30:00+00:00,,,False,0.0
15.0,2013,Riverside,,,33.94528,-117.09306,"Hwy 60 east of Gilman Springs Rd, east of Moreno Valley",Gilman Fire,2013-07-19 17:31:00+00:00,2013-07-19 19:30:00+00:00,,,False,0.0
15.0,2013,Madera,,,0.0,0.0,Off Range Circle Dr in Yosemite Lake,Ranger Fire,2013-05-12 13:02:00+00:00,2013-05-13 09:00:00+00:00,,,False,0.0
0.0,2013,Humboldt,,,41.333,-123.376,"10 miles east of Somes Bar, California",Orleans Complex,2013-08-03 08:00:00+00:00,2013-08-03 15:00:00+00:00,,,False,0.0
0.0,2013,Riverside,,,33.99647,-116.84137,"Hathaway Canyon area, northeast of Banning",Hathaway Fire,2013-06-09 12:30:00+00:00,2013-06-09 16:45:00+00:00,,,False,0.0
97717.0,2014,El Dorado,,12.0,38.805437,-120.629714,Near Pollock Pines,King Fire,2014-09-13 16:32:00+00:00,2014-10-09 17:20:00+00:00,,80.0,True,26.0
50042.0,2014,Siskiyou,,,0.0,0.0,Whites Fire approximately 4 miles East of Sawyer Bar<p> Log Fire approximately 6 miles West of Greenview<p>Leef Fire approximately 7 miles Southwest of Callahan. ,July Complex,2014-08-02 09:00:00+00:00,2014-08-06 10:00:00+00:00,,,False,4.0
39736.0,2014,Shasta,,,40.901,-121.368,8 miles southeast of Fall River Mills,Bald Fire,2014-07-30 20:15:00+00:00,2014-08-15 14:00:00+00:00,,,False,15.0
35302.0,2014,Siskiyou,,,42.048,-122.345,"Community of Copco, South of Oregon Border",Oregon Gulch Fire (part of the Beaver Complex),2014-07-30 23:00:00+00:00,2014-08-18 09:45:00+00:00,,,False,18.0
32496.0,2014,Siskiyou,,,0.0,0.0,"north of Highway 96, off of Beaver Creek Road",Beaver Fire,2014-07-30 00:00:00+00:00,2014-09-02 13:00:00+00:00,,,False,34.0
32416.0,2014,Shasta,,11.0,40.72,-121.562,12 miles southeast of Burney near Old Station,Eiler Fire,2014-07-31 18:04:00+00:00,2014-08-25 10:00:00+00:00,,21.0,True,24.0
14416.0,2014,San Diego,,,0.0,0.0,"Off Interstate 5 at Las Pulgas Rd, north of Oceanside",Pulgas Fire,2014-05-15 14:45:00+00:00,2014-05-21 17:00:00+00:00,,,False,6.0
13838.0,2014,Madera,,,0.0,0.0,"Rock Creek Drainage, south of Mammoth Pool Reservoir",French Fire,2014-07-28 05:45:00+00:00,2014-07-28 14:30:00+00:00,,,False,0.0
13153.0,2014,Modoc,,7.0,41.1336,-121.2144,North of the community of Day,Day Fire,2014-07-30 19:01:00+00:00,2014-08-13 07:00:00+00:00,,6.0,True,13.0
12661.0,2014,Shasta,,21.0,40.4314,-122.750788,"Plantina Road at Bland Road, Igo",Bully Fire,2014-07-11 15:37:00+00:00,2014-07-26 20:00:00+00:00,,20.0,True,15.0
12536.0,2014,Mendocino,,15.0,0.0,0.0,Wilderness Lodge and Eel River Canyon area,Lodge Lightning Complex,2014-07-30 06:27:00+00:00,2014-09-09 19:30:00+00:00,,,True,41.0
6488.0,2014,Yolo,,5.0,38.512,-122.104,"Hwy 128 at Monticello Dam, southeast shore of Lake Berryessa ",Monticello Fire,2014-07-04 21:32:00+00:00,2014-07-12 18:00:00+00:00,,,True,7.0
6258.0,2014,Shasta,,,41.141,-122.805,East Fork of the Coffee Creek Drainage,Coffee Fire,2014-07-30 20:30:00+00:00,2014-11-14 13:00:00+00:00,,,False,106.0
5503.0,2014,Siskiyou,,,41.682,-122.127,near Little Deer Mountain along Highway 97,Little Deer Fire,2014-07-31 17:45:00+00:00,2014-08-18 10:00:00+00:00,,,False,17.0
5367.0,2014,San Diego,,,33.3529,-117.284889,"Traveled from Naval Weapons Station, Fallbrook and is now on Camp Pendleton ",Tomahawk Fire,2014-05-14 09:45:00+00:00,2014-05-19 09:20:00+00:00,,,True,4.0
4840.0,2014,Monterey,,,0.0,0.0,"Nacimiento Fergusson Road & Stoney Valley, Fort Hunter Liggett",Stoney Fire,2014-06-19 15:14:00+00:00,2014-06-21 19:00:00+00:00,,,False,2.0
4772.0,2014,Mariposa,,,0.0,0.0,East of Little Yosemite Valley,Meadow Fire,2014-08-16 00:00:00+00:00,2014-12-12 13:45:00+00:00,,,False,118.0
4689.0,2014,Mariposa,,,0.0,0.0,Near Highway 140 and community of El Portal,El Portal Fire,2014-07-26 17:00:00+00:00,2014-08-10 08:15:00+00:00,,,False,14.0
4300.0,2014,Napa,,4.0,38.664,-122.454,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",Butts Fire,2014-07-01 12:08:00+00:00,2014-07-09 18:00:00+00:00,,9.0,True,8.0
4300.0,2014,Lake,,4.0,38.664,-122.454,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",Butts Fire,2014-07-01 12:08:00+00:00,2014-07-09 18:00:00+00:00,,9.0,True,8.0
4240.0,2014,Amador,,2.0,38.5691,-120.7819,"East of Highway 49, 5 miles north of Plymouth",Sand Fire,2014-07-25 16:34:00+00:00,2014-08-02 19:15:00+00:00,,67.0,True,8.0
4240.0,2014,El Dorado,,2.0,38.5691,-120.7819,"East of Highway 49, 5 miles north of Plymouth",Sand Fire,2014-07-25 16:34:00+00:00,2014-08-02 19:15:00+00:00,,67.0,True,8.0
4045.0,2014,Kern,,,35.7206,-118.4747,"north side of Hwy 155, northwest of Wofford Heights",Way Fire,2014-08-18 14:30:00+00:00,2014-08-27 18:00:00+00:00,,,False,9.0
3895.0,2014,Kern,,,35.70683,-118.555527,3 Miles south of Shirley Meadows,Shirley Fire,2014-06-13 17:00:00+00:00,2014-06-20 08:30:00+00:00,,,False,6.0
2143.0,2014,San Bernardino,,3.0,34.169346,-117.547374,North of Rancho Cucamonga,Etiwanda Fire,2014-04-30 08:00:00+00:00,2014-05-05 17:30:00+00:00,1.0,0.0,True,5.0
1995.0,2014,San Diego,,3.0,33.1137,-117.1599,"Village Drive and Twin Oaks Road, San Marcos",Cocos Fire,2014-05-14 16:00:00+00:00,2014-05-22 18:15:00+00:00,,40.0,True,8.0
1952.0,2014,Los Angeles,,,34.1703,-117.8816,"near Morris Reservoir, north of Glendora",Colby Fire,2014-01-16 05:50:00+00:00,2014-01-27 10:00:00+00:00,,,False,11.0
1680.0,2014,Kern,,,35.642,-118.15,Kelso Valley/Onyx area,Nicolls Fire ,2014-07-11 13:46:00+00:00,2014-07-21 14:45:00+00:00,,,False,10.0
1651.0,2014,Modoc,,,41.89,-120.79,15 fires across the Modoc National Forest,Modoc Lightning Complex,2014-07-01 19:00:00+00:00,2014-07-03 10:30:00+00:00,,,False,1.0
1548.0,2014,San Diego,,3.0,33.003,-117.133,"off Nighthawk Lane, southwest of Rancho Bernardo",Bernardo Fire,2014-05-13 11:00:00+00:00,2014-05-17 20:14:00+00:00,,,True,4.0
1469.0,2014,Modoc,,,41.489,-120.904,"Off highway 139, 15 miles north of Canby - The fire is burning on the east side of Hwy 139",Gulch Fire,2014-07-03 15:46:00+00:00,2014-07-07 07:00:00+00:00,,,True,3.0
1457.0,2014,San Diego,,,33.417572,-117.550567,in the Talega area of Marine Corps Base Camp Pendleton,San Mateo Fire,2014-05-16 11:24:00+00:00,2014-05-20 23:30:00+00:00,,,False,4.0
1375.0,2014,Shasta,,4.0,40.7101,-122.171,"On Backbone Ridge, east of Bella Vista, 15 miles northeast of Redding",Gulch Fire,2014-09-10 00:30:00+00:00,2014-09-16 09:30:00+00:00,,4.0,True,6.0
1080.0,2014,Mariposa,,,0.0,0.0,near the Yosemite Creek Campground.,Dark Hole Fire,2014-07-17 01:00:00+00:00,2014-08-20 19:00:00+00:00,,,False,34.0
968.0,2014,Orange,,,33.748,-117.601,off of Silverado Canyon Road south of Corona,Silverado Fire,2014-09-12 10:30:00+00:00,2014-09-22 15:00:00+00:00,,,False,10.0
865.0,2014,Tehama,,,40.134597,-121.790183,"Ishi Wilderness, north of Campbellville in the Lassen National Forest",Campbell Fire,2014-01-02 20:00:00+00:00,2014-01-10 18:30:00+00:00,,,False,7.0
677.0,2014,Mariposa,,9.0,0.0,0.0,"Hunters Valley area, near the southeast shore of Lake McClure",Hunters Fire,2014-05-26 15:33:00+00:00,2014-06-02 18:30:00+00:00,,3.0,True,7.0
632.0,2014,Santa Barbara,,,34.609,-120.454,Off Santa Miguelito Canyon Road in Lompoc,Miguelito Fire,2014-05-13 14:00:00+00:00,2014-05-19 09:20:00+00:00,,,True,5.0
612.0,2014,Madera,,3.0,37.3433,-119.6581,"off Road 425A, near the Hwy 41 and Hwy 49 junction in Oakhurst",Junction Fire,2014-08-18 13:50:00+00:00,2014-08-25 08:25:00+00:00,,47.0,True,6.0
600.0,2014,San Diego,,,33.1109,-117.279,off Poinsettia Ln & Alicante Rd in Carlsbad,Poinsettia Fire,2014-05-14 10:30:00+00:00,2014-05-17 00:00:00+00:00,,,False,2.0
580.0,2014,Trinity,,2.0,40.7412,-122.946,"off Hwy 299 at Oregon Mountain Summit, near Weaverville",Oregon Fire,2014-08-24 16:36:00+00:00,2014-08-28 19:00:00+00:00,,1.0,True,4.0
516.0,2014,Siskiyou,,1.0,41.42384,-122.37432,City of Weed,Boles Fire,2014-09-15 13:38:00+00:00,2014-10-11 18:50:00+00:00,7.0,165.0,True,26.0
487.0,2014,Tuolumne,,,37.76617,-120.45087,"near Bonds Flat Rd & La Grange Rd (J59), west of Don Pedro Reservoir",59 Fire,2014-06-04 11:45:00+00:00,2014-06-05 20:00:00+00:00,,,False,1.0
459.0,2014,Placer,,2.0,0.0,0.0,on the eastside of Interstate 80 in the Applegate area,Applegate Fire,2014-10-08 13:33:00+00:00,2014-10-15 07:50:00+00:00,,10.0,True,6.0
403.0,2014,Mendocino,,3.0,0.0,0.0,"Black Bart Trail, North of Lake Mendocino",Black Fire,2014-09-13 15:48:00+00:00,2014-09-17 16:10:00+00:00,,11.0,True,4.0
400.0,2014,Monterey,,,36.6313,-121.4819,"Off Encinal Rd, 8 miles southeast of Salinas",Encinal Fire,2014-03-19 16:45:00+00:00,2014-03-21 18:00:00+00:00,,,True,2.0
389.0,2014,Butte,,4.0,0.0,0.0,Web Hollow & Big Chico Creek near Forest Ranch,Web Fire,2014-07-28 13:11:00+00:00,2014-08-01 17:30:00+00:00,,,True,4.0
380.0,2014,San Diego,,,33.312,-117.162,off Old Hwy 395 and I-15 in the Deer Springs area ,Highway Fire,2014-05-14 13:00:00+00:00,2014-05-15 18:30:00+00:00,,,True,1.0
350.0,2014,Riverside,,,0.0,0.0,off Ave 66 and Pierce St in Thermal,Pierce Fire,2014-03-15 16:37:00+00:00,2014-03-16 08:30:00+00:00,,,False,0.0
333.0,2014,Humboldt,,,40.884415,-123.773779,"South of Berry Summit, west of Willow Creek",Red Fire,2014-01-04 12:00:00+00:00,2014-01-08 19:15:00+00:00,,,False,4.0
320.0,2014,Madera,,4.0,37.311915,-119.604124,"Courtney Lane and 7 Hills Rd, Oakhurst",Courtney Fire,2014-09-14 13:36:00+00:00,2014-09-22 07:15:00+00:00,2.0,69.0,True,7.0
311.0,2014,Mariposa,,,37.0,40.34,"Hwy 140 at Indian Creek, El Portal Community",Dog Rock Fire,2014-10-07 15:05:00+00:00,2014-10-12 18:00:00+00:00,,,False,5.0
300.0,2014,Mariposa,,3.0,0.0,0.0,"Highway 49 at Harris Road, 10 miles east of Mariposa",Bridge Fire,2014-09-05 12:39:00+00:00,2014-09-12 09:00:00+00:00,,,True,6.0
300.0,2014,Merced,,,0.0,0.0,"Gun Club Rd. at the Santa Fe Canal, Gustine",Gun Club Fire,2014-07-24 12:06:00+00:00,2014-07-25 09:15:00+00:00,,,False,0.0
274.0,2014,Los Angeles,,,34.267,-117.867,"18 miles north of Glendora, off Highway 39 and mile marker 28.",Tecolote Fire,2014-08-17 14:30:00+00:00,2014-12-12 13:30:00+00:00,,,False,116.0
269.0,2014,Tuolumne,,,37.787,-120.452,"off La Grange Rd (J59) at Hetch Hetchy power lines, northwest shore of Don Pedro Reservoir",Hetch Hetchy Fire,2014-06-05 13:04:00+00:00,2014-06-06 09:30:00+00:00,,,False,0.0
247.0,2014,Nevada,,,39.113682,-120.999508,Off Dog Bar Rd & Taylor Crossing Rd near Alta Sierra,Dog Bar Fire,2014-09-13 14:07:00+00:00,2014-09-18 18:45:00+00:00,,,True,5.0
225.0,2014,Tehama,,,40.009827,-122.345078,"Rancho Tehama, southwest of Red Bluff",Tehama Fire,2014-06-13 12:23:00+00:00,2014-06-13 13:50:00+00:00,,,False,0.0
217.0,2014,San Diego,,4.0,33.078948,-116.576454,"Banner Grade, east of Julian",Banner Fire,2014-07-03 10:43:00+00:00,2014-07-06 09:15:00+00:00,,3.0,True,2.0
210.0,2014,Humboldt,,,41.134,-123.753,1 mile northwest of Hoopa,Bald Hill 3 Fire,2014-09-12 15:00:00+00:00,2014-09-15 11:00:00+00:00,,,False,2.0
190.0,2014,Los Angeles,,,34.235,-117.771,"upper end of East Fork San Gabriel River, North of Glendora",Shoemaker Fire,2014-08-14 12:48:00+00:00,2014-12-12 14:00:00+00:00,,,False,120.0
175.0,2014,Lake,,,39.1647,-122.5983,"Near Indian Valley Reservoir, East of Clearlake Oaks",Indian Fire,2014-05-25 12:20:00+00:00,2014-05-26 08:45:00+00:00,,,False,0.0
143.0,2014,Shasta,,,40.6569,-122.2215,"off Hwy 299 & Dry Creek Rd, east of Bella Vista",Dry Fire,2014-07-09 13:45:00+00:00,2014-07-10 07:30:00+00:00,,,False,0.0
130.0,2014,Mariposa,,1.0,37.7103,-120.197,"Highway 49 and Haigh Rd., north of Coulterville",Haigh Fire,2014-06-10 15:11:00+00:00,2014-06-13 18:30:00+00:00,,,True,3.0
125.0,2014,Santa Clara,,,0.0,0.0,Off Curie Drive south of San Jose,Curie Fire,2014-06-30 14:10:00+00:00,2014-07-01 08:30:00+00:00,,,False,0.0
125.0,2014,San Diego,,,32.81,-116.49,"Off Interstate 8 & Sunrise Hwy, near Pine Valley",Gun Fire,2014-03-08 12:30:00+00:00,2014-03-11 11:00:00+00:00,,,False,2.0
120.0,2014,Calaveras,,,120.679019,38.178241,"off George Reed Drive and Pool Station Road, San Andreas",Reed Fire,2014-06-20 15:27:00+00:00,2014-06-21 19:00:00+00:00,,,False,1.0
120.0,2014,Placer,,,0.0,0.0,"off South Brewer Road, west of Roseville",Brewer Fire,2014-01-22 13:10:00+00:00,2014-01-22 16:35:00+00:00,,,False,0.0
113.0,2014,Inyo,,,37.399,-118.352,"off Highway 6 & 5 Bridges Rd, 5 miles northeast of Bishop",Bridges Fire,2014-04-19 15:54:00+00:00,2014-04-21 19:15:00+00:00,,,True,2.0
106.0,2014,Fresno,,,36.8266,-119.3415,off Trimmer Springs Rd & Sunnyslope Rd near Pine Flat Lake ,Lake Fire,2014-01-25 06:37:00+00:00,2014-01-26 18:00:00+00:00,,,False,1.0
105.0,2014,San Diego,,,0.0,0.0,"North River Road and College Blvd., Oceanside",River Fire,2014-05-14 12:12:00+00:00,2014-05-19 09:20:00+00:00,,,False,4.0
101.0,2014,Modoc,,,41.507,-121.266,"Northeast of Mud Springs, 9 miles South of Tionesta",Little Fire,2014-08-12 15:00:00+00:00,2014-08-13 06:15:00+00:00,,,False,0.0
100.0,2014,Lake,,,0.0,0.0,"off Hwy 20 & Saratoga Road, west of Upper Lake",Saratoga Fire,2014-09-03 16:03:00+00:00,2014-09-05 18:30:00+00:00,,,False,2.0
100.0,2014,Riverside,,,0.0,0.0,I-15 at Temescal Canyon Rd in Alberhill,Interstate Fire,2014-09-01 14:03:00+00:00,2014-09-01 22:00:00+00:00,,,False,0.0
94.0,2014,El Dorado,,,38.59,-120.028,Mokelumne Wilderness,Irene Fire,2014-09-14 09:15:00+00:00,2014-09-17 18:45:00+00:00,,,False,3.0
90.0,2014,Mariposa,,,0.0,0.0,off Hunters Valley Road near the southeast shore of Lake McClure. ,Valley Fire,2014-06-06 17:29:00+00:00,2014-06-08 19:45:00+00:00,,,True,2.0
85.0,2014,Calaveras,,1.0,38.058,-120.66,"Oak Valley Road at Pool Station Road, south of San Andreas",Oak Fire,2014-06-22 12:37:00+00:00,2014-06-24 19:00:00+00:00,,1.0,True,2.0
84.0,2014,Nevada,,,39.3918,-120.0805,"off Interstate 80 at Hirschdale, east of Truckee ",Boca Fire,2014-08-18 10:00:00+00:00,2014-08-19 16:45:00+00:00,,,False,1.0
80.0,2014,Santa Clara,,,0.0,0.0,"Hwy 152 at Casa De Fruta, 10 miles east of Gilroy",Casa Fire,2014-08-28 15:10:00+00:00,2014-08-31 08:15:00+00:00,,,False,2.0
80.0,2014,Contra Costa,,,37.5359,-121.5118,"off Marsh Creek Rd., near Aspara Drive, east of Clayton",Marsh Fire,2014-07-11 21:57:00+00:00,2014-07-12 18:00:00+00:00,,,True,0.0
79.0,2014,Mariposa,,,0.0,0.0,"Near Ponderosa Way & Tuolumne River Rd, south of Coulterville ",Montgomery Fire,2014-09-07 16:46:00+00:00,2014-09-09 19:45:00+00:00,,,False,2.0
78.0,2014,Riverside,,,0.0,0.0,Sabina Road and Ballinger Road in the community of Aguanga,Sabina Fire,2014-07-23 10:47:00+00:00,2014-07-24 09:00:00+00:00,,,False,0.0
75.0,2014,Shasta,,,40.5719,-121.3415,"Off Cassel Road at Thrush Road, in Cassel",Cassel Fire,2014-07-05 18:44:00+00:00,2014-07-08 18:30:00+00:00,,,True,2.0
75.0,2014,Monterey,,,36.103,-121.117,"San Lucas & Jolon Rd, west of King City ",San Lucas Fire,2014-04-30 14:25:00+00:00,2014-05-01 19:00:00+00:00,,,False,1.0
72.0,2014,Butte,,,39.4664,-121.6129,"Wildlife Area - Larkin Road, west of Oroville<br><br>Road Closures: None, the Wildlife area north of the Afterbay Outlet is closed to the public.",Wildlife Fire,2014-07-14 18:00:00+00:00,2014-07-16 08:00:00+00:00,,,False,1.0
70.0,2014,Tuolumne,,,37.8316,-120.3434,Hwy 49 & Jacksonville Rd near the community of Moccasin,Jackson Fire,2014-09-04 11:51:00+00:00,2014-09-05 09:15:00+00:00,,,False,0.0
70.0,2014,Kern,,,0.0,0.0,Southwest of Greenhorn Summit,Ranch Fire,2014-07-01 18:15:00+00:00,2014-07-06 08:30:00+00:00,,,False,4.0
70.0,2014,Solano,,,121.999,38.453,"off Rolling Hills Lane, north of Vacaville ",Norman Fire,2014-06-12 14:29:00+00:00,2014-06-13 08:00:00+00:00,,,False,0.0
65.0,2014,Inyo,,,0.0,0.0,at the base of June Mountain,June Fire,2014-09-16 19:07:00+00:00,2014-09-21 09:00:00+00:00,,,False,4.0
62.0,2014,Mendocino,,,0.0,0.0,"off Nelson Ranch Rd, 9 mile south of Ukiah",Nelson Fire,2014-09-21 16:13:00+00:00,2014-09-22 16:30:00+00:00,,,True,1.0
60.0,2014,Butte,,,0.0,0.0,off Palermo Honcut Highway and Ahart Road near the community of Honcut,Honcut Fire,2014-01-01 10:46:00+00:00,2014-01-02 07:30:00+00:00,,,False,0.0
57.0,2014,Riverside,,,33.5982,-116.1985,Off Ave 62 and Van Buren St in Thermal,Van Buren Fire,2014-03-28 14:31:00+00:00,2014-03-29 17:15:00+00:00,,,False,1.0
56.0,2014,San Diego,,,0.0,0.0,"Naval Weapons Station, Fallbrook",Freeway Fire ,2014-05-14 17:43:00+00:00,2014-05-20 11:30:00+00:00,,,False,5.0
50.0,2014,Shasta,,,40.39,-122.721,Off Perla Rd & Fiddlers Rd in Igo,Fiddler Fire,2014-05-14 14:00:00+00:00,2014-05-15 11:30:00+00:00,,,False,0.0
48.0,2014,San Bernardino,,,33.93869,-117.70643,in Chino Hills State Park near the Bane Canyon entrance,Bane Fire,2014-10-16 14:34:00+00:00,2014-10-17 18:15:00+00:00,,,False,1.0
47.0,2014,San Luis Obispo,,,35.8218,-121.0226,along Interlake Road between Monterey & San Luis Obispo County,Interlake Fire,2014-07-07 16:12:00+00:00,2014-07-08 18:30:00+00:00,,,False,1.0
40.0,2014,Fresno,,4.0,36.991825,-119.525506,"near the 16,000 block of Highway 168 near Prather",Morgan Fire,2014-06-09 15:15:00+00:00,2014-06-11 07:30:00+00:00,,1.0,True,1.0
38.0,2014,Nevada,,,39.1871,-121.2687,on Hutto Rd & Keller Rd in Smartsville,Hutto Fire,2014-07-07 16:35:00+00:00,2014-07-08 06:56:00+00:00,,,False,0.0
37.0,2014,Humboldt,,,0.0,0.0,on Hwy 36 at McClellan Mountain Rd in Dinsmore,McClellan Fire,2014-08-01 15:47:00+00:00,2014-08-02 08:00:00+00:00,,,False,0.0
37.0,2014,Stanislaus,,,0.0,0.0,Hwy 132 and Lake Rd near LaGrange,Lake Fire,2014-05-27 11:23:00+00:00,2014-05-29 08:45:00+00:00,,,False,1.0
31.0,2014,Riverside,,,0.0,0.0,in Bogart Park in Cherry Valley,Bogart Fire,2014-06-06 17:32:00+00:00,2014-06-07 19:00:00+00:00,,,True,1.0
30.0,2014,Siskiyou,,,0.0,0.0,Throughout Siskiyou County,Siskiyou County Lightning Fires,2014-07-29 13:00:00+00:00,2014-08-02 11:00:00+00:00,,,True,3.0
30.0,2014,El Dorado,,,38.608336,-120.703238,"off Mt Aukum Rd, Somerset ",Bible Fire,2014-07-09 14:34:00+00:00,2014-07-09 16:45:00+00:00,,,False,0.0
29.0,2014,San Diego,,,32.665,-116.222,"Off Interstate 8, east of McCain Valley Rd, east of Boulevard",Jacumba Fire,2014-05-05 16:36:00+00:00,2014-05-06 10:20:00+00:00,,,False,0.0
27.0,2014,Napa,,,38.695961,-122.384054,"Berryessa Estates, North of Lake Berryessa",Stage Coach Fire,2014-09-11 15:14:00+00:00,2014-09-15 14:20:00+00:00,,,False,3.0
25.0,2014,Ventura,,,0.0,0.0,off Foothill Rd near Ventura ,Foothill Fire ,2014-09-29 19:35:00+00:00,2014-09-30 15:00:00+00:00,,,False,0.0
25.0,2014,Shasta,,,40.0,29.24,"Hyrax Road at Dersch Road, east of Redding",Leopard Fire,2014-08-29 12:21:00+00:00,2014-08-29 13:15:00+00:00,,,False,0.0
25.0,2014,Fresno,,,36.742747,-119.241493,near Hwy 180 & Hall Lane near Squaw Valley,Hall Fire,2014-06-11 07:30:00+00:00,2014-06-09 19:15:00+00:00,,,False,-2.0
